,Diease_Code,Symptom_Code,Score
0,UMLS:C0020538,UMLS:C0008031,0
1,UMLS:C0020538,UMLS:C0392680,1
2,UMLS:C0020538,UMLS:C0012833,0
3,UMLS:C0020538,UMLS:C0004093,0
4,UMLS:C0020538,UMLS:C0085639,0
5,UMLS:C0020538,UMLS:C0039070,0
6,UMLS:C0020538,UMLS:C0042571,0
7,UMLS:C0020538,UMLS:C0038990,0
8,UMLS:C0020538,UMLS:C0030252,0
9,UMLS:C0020538,UMLS:C0027497,0
10,UMLS:C0020538,UMLS:C0002962,0
11,UMLS:C0020538,UMLS:C0438716,0
12,UMLS:C0011847,UMLS:C0032617,0
13,UMLS:C0011847,UMLS:C0085602,0
14,UMLS:C0011847,UMLS:C0392680,1
15,UMLS:C0011847,UMLS:C0008031,0
16,UMLS:C0011847,UMLS:C0004093,0
17,UMLS:C0011847,UMLS:C0027497,0
18,UMLS:C0011847,UMLS:C0085619,0
19,UMLS:C0011847,UMLS:C0034642,0
20,UMLS:C0011847,UMLS:C0038990,0
21,UMLS:C0011847,UMLS:C0241526,0
22,UMLS:C0011847,UMLS:C0856054,0
23,UMLS:C0011847,UMLS:C0042571,0
24,UMLS:C0011847,UMLS:C0042963,0
25,UMLS:C0011847,UMLS:C0553668,0
26,UMLS:C0011570,UMLS:C0424000,0
27,UMLS:C0011570,UMLS:C0438696,0
28,UMLS:C0011570,UMLS:C0233762,0
29,UMLS:C0011570,UMLS:C0150041,0
30,UMLS:C0011570,UMLS:C0424109,0
31,UMLS:C0011570,UMLS:C0917801,0
32,UMLS:C0011570,UMLS:C0424230,0
33,UMLS:C0011570,UMLS:C0022107,0
34,UMLS:C0011570,UMLS:C0312422,0
35,UMLS:C0011570,UMLS:C0344315,0
36,UMLS:C0011570,UMLS:C0233763,0
37,UMLS:C0011570,UMLS:C0233481,0
38,UMLS:C0011570,UMLS:C0085631,0
39,UMLS:C0011570,UMLS:C0040822,0
40,UMLS:C0011570,UMLS:C0728899,0
41,UMLS:C0011570,UMLS:C0424068,0
42,UMLS:C0011570,UMLS:C0455769,0
43,UMLS:C0011570,UMLS:C1299586,0
44,UMLS:C0011570,UMLS:C0028084,0
45,UMLS:C0011570,UMLS:C0235198,0
46,UMLS:C0011570,UMLS:C0237154,0
47,UMLS:C0010054,UMLS:C0008031,0
48,UMLS:C0010054,UMLS:C0002962,0
49,UMLS:C0010054,UMLS:C0392680,1
50,UMLS:C0010054,UMLS:C0086439,0
51,UMLS:C0010054,UMLS:C0038990,0
52,UMLS:C0010054,UMLS:C0438716,0
53,UMLS:C0010054,UMLS:C0231807,0
54,UMLS:C0010054,UMLS:C0085619,0
55,UMLS:C0010054,UMLS:C0232292,0
56,UMLS:C0032285,UMLS:C0010200,0
57,UMLS:C0032285,UMLS:C0015967,0
58,UMLS:C0032285,UMLS:C0029053,0
59,UMLS:C0032285,UMLS:C0392680,1
60,UMLS:C0032285,UMLS:C0034642,0
61,UMLS:C0032285,UMLS:C0239134,0
62,UMLS:C0032285,UMLS:C0008033,0
63,UMLS:C0032285,UMLS:C0457096,0
64,UMLS:C0032285,UMLS:C0238844,0
65,UMLS:C0032285,UMLS:C0085593,0
66,UMLS:C0032285,UMLS:C0035508,0
67,UMLS:C0032285,UMLS:C0457097,0
68,UMLS:C0032285,UMLS:C0850149,0
69,UMLS:C0032285,UMLS:C0043144,0
70,UMLS:C0032285,UMLS:C0019079,0
71,UMLS:C0032285,UMLS:C0476273,0
72,UMLS:C0032285,UMLS:C0231835,0
73,UMLS:C0032285,UMLS:C0231218,0
74,UMLS:C0032285,UMLS:C0028081,0
75,UMLS:C0018802,UMLS:C0392680,1
76,UMLS:C0018802,UMLS:C0085619,0
77,UMLS:C0018802,UMLS:C0240100,0
78,UMLS:C0018802,UMLS:C0034642,0
79,UMLS:C0018802,UMLS:C0013404,0
80,UMLS:C0018802,UMLS:C0010200,0
81,UMLS:C0018802,UMLS:C0043144,0
82,UMLS:C0038454,UMLS:C0013362,0
83,UMLS:C0038454,UMLS:C0004093,0
84,UMLS:C0038454,UMLS:C0234518,0
85,UMLS:C0038454,UMLS:C0427055,0
86,UMLS:C0038454,UMLS:C0018991,0
87,UMLS:C0038454,UMLS:C0241526,0
88,UMLS:C0038454,UMLS:C0036572,0
89,UMLS:C0038454,UMLS:C0028643,0
90,UMLS:C0004096,UMLS:C0043144,0
91,UMLS:C0004096,UMLS:C0010200,0
92,UMLS:C0004096,UMLS:C0392680,1
93,UMLS:C0004096,UMLS:C0232292,0
94,UMLS:C0004096,UMLS:C0850149,0
95,UMLS:C0004096,UMLS:C0008033,0
96,UMLS:C0004096,UMLS:C0239134,0
97,UMLS:C0004096,UMLS:C0436331,0
98,UMLS:C0004096,UMLS:C0476273,0
99,UMLS:C0027051,UMLS:C0008031,0
100,UMLS:C0027051,UMLS:C0520886,0
101,UMLS:C0027051,UMLS:C0038990,0
102,UMLS:C0027051,UMLS:C0392680,1
103,UMLS:C0027051,UMLS:C0520887,0
104,UMLS:C0027051,UMLS:C0086439,0
105,UMLS:C0027051,UMLS:C0002962,0
106,UMLS:C0027051,UMLS:C0438716,0
107,UMLS:C0027051,UMLS:C0520888,0
108,UMLS:C0027051,UMLS:C0085619,0
109,UMLS:C0027051,UMLS:C0034642,0
110,UMLS:C0027051,UMLS:C0232292,0
111,UMLS:C0027051,UMLS:C1305739,0
112,UMLS:C0027051,UMLS:C0030252,0
113,UMLS:C0027051,UMLS:C0013404,0
114,UMLS:C0027051,UMLS:C0235710,0
115,UMLS:C0027051,UMLS:C0428977,0
116,UMLS:C0027051,UMLS:C0039070,0
117,UMLS:C0020443,UMLS:C0030193,0
118,UMLS:C0020443,UMLS:C0008031,0
119,UMLS:C0020443,UMLS:C0038990,0
120,UMLS:C0020443,UMLS:C0337672,0
121,UMLS:C0020443,UMLS:C0438716,0
122,UMLS:C0020443,UMLS:C0039070,0
123,UMLS:C0020443,UMLS:C0028643,0
124,UMLS:C0020443,UMLS:C0235710,0
125,UMLS:C0020443,UMLS:C0392680,1
126,UMLS:C0020443,UMLS:C0520887,0
127,UMLS:C0020443,UMLS:C0233481,0
128,UMLS:C0020443,UMLS:C0520888,0
129,UMLS:C0020443,UMLS:C0428977,0
130,UMLS:C0020443,UMLS:C0013404,0
131,UMLS:C0021311,UMLS:C0015967,0
132,UMLS:C0021311,UMLS:C0041834,0
133,UMLS:C0021311,UMLS:C0029053,0
134,UMLS:C0021311,UMLS:C0019214,0
135,UMLS:C0021311,UMLS:C0085593,0
136,UMLS:C0021311,UMLS:C0033774,0
137,UMLS:C0021311,UMLS:C0011991,0
138,UMLS:C0021311,UMLS:C0549483,0
139,UMLS:C0021311,UMLS:C0038999,0
140,UMLS:C0021311,UMLS:C0030193,0
141,UMLS:C0021311,UMLS:C0277797,1
142,UMLS:C0021311,UMLS:C0010200,0
143,UMLS:C0042029,UMLS:C0015967,0
144,UMLS:C0042029,UMLS:C0013428,0
145,UMLS:C0042029,UMLS:C0018965,0
146,UMLS:C0042029,UMLS:C0235634,0
147,UMLS:C0042029,UMLS:C0023380,0
148,UMLS:C0042029,UMLS:C0004093,0
149,UMLS:C0042029,UMLS:C0020625,0
150,UMLS:C0042029,UMLS:C0578150,0
151,UMLS:C0042029,UMLS:C0476273,0
152,UMLS:C0042029,UMLS:C0241705,0
153,UMLS:C0042029,UMLS:C0856054,0
154,UMLS:C0042029,UMLS:C0239110,0
155,UMLS:C0002871,UMLS:C0085593,0
156,UMLS:C0002871,UMLS:C0744492,0
157,UMLS:C0002871,UMLS:C0746619,0
158,UMLS:C0002871,UMLS:C0013491,0
159,UMLS:C0002871,UMLS:C1269955,0
160,UMLS:C0002871,UMLS:C0019080,0
161,UMLS:C0002871,UMLS:C0030232,0
162,UMLS:C0002871,UMLS:C0004093,0
163,UMLS:C0002871,UMLS:C0015672,0
164,UMLS:C0002871,UMLS:C0744740,0
165,UMLS:C0002871,UMLS:C0004604,0
166,UMLS:C0002871,UMLS:C0149746,0
167,UMLS:C0002871,UMLS:C0020625,0
168,UMLS:C0002871,UMLS:C0012833,0
169,UMLS:C0002871,UMLS:C0392680,1
170,UMLS:C0002871,UMLS:C0030193,0
171,UMLS:C0002871,UMLS:C0035508,0
172,UMLS:C0002871,UMLS:C0003862,0
173,UMLS:C0002871,UMLS:C0038999,0
174,UMLS:C0002871,UMLS:C1096646,0
175,UMLS:C0024117,UMLS:C0392680,1
176,UMLS:C0024117,UMLS:C0043144,0
177,UMLS:C0024117,UMLS:C0010200,0
178,UMLS:C0024117,UMLS:C0013404,0
179,UMLS:C0024117,UMLS:C0476273,0
180,UMLS:C0024117,UMLS:C0241235,0
181,UMLS:C0024117,UMLS:C0700292,0
182,UMLS:C0024117,UMLS:C0020440,0
183,UMLS:C0024117,UMLS:C0376405,0
184,UMLS:C0024117,UMLS:C0232292,0
185,UMLS:C0497327,UMLS:C0015967,0
186,UMLS:C0497327,UMLS:C0085639,0
187,UMLS:C0497327,UMLS:C0241526,0
188,UMLS:C0497327,UMLS:C0023380,0
189,UMLS:C0497327,UMLS:C0085631,0
190,UMLS:C0497327,UMLS:C0013491,0
191,UMLS:C0497327,UMLS:C0039070,0
192,UMLS:C0497327,UMLS:C0034642,0
193,UMLS:C0497327,UMLS:C0041657,0
194,UMLS:C0497327,UMLS:C0010200,0
195,UMLS:C0497327,UMLS:C0425251,0
196,UMLS:C0497327,UMLS:C0030193,0
197,UMLS:C0497327,UMLS:C0427055,0
198,UMLS:C0497327,UMLS:C0232498,0
199,UMLS:C0497327,UMLS:C0035508,0
200,UMLS:C0497327,UMLS:C1273573,0
201,UMLS:C0497327,UMLS:C0233762,0
202,UMLS:C1565489,UMLS:C0392680,1
203,UMLS:C1565489,UMLS:C0020461,0
204,UMLS:C1565489,UMLS:C0085619,0
205,UMLS:C1565489,UMLS:C0034642,0
206,UMLS:C1565489,UMLS:C0085606,0
207,UMLS:C1565489,UMLS:C0003962,0
208,UMLS:C1565489,UMLS:C0744492,0
209,UMLS:C1565489,UMLS:C0004093,0
210,UMLS:C1565489,UMLS:C0277797,1
211,UMLS:C1565489,UMLS:C0856054,0
212,UMLS:C1565489,UMLS:C0013404,0
213,UMLS:C1565489,UMLS:C1299586,0
214,UMLS:C1565489,UMLS:C0011991,0
215,UMLS:C1565489,UMLS:C0020649,0
216,UMLS:C1565489,UMLS:C0238844,0
217,UMLS:C1565489,UMLS:C0038999,0
218,UMLS:C1565489,UMLS:C0086439,0
219,UMLS:C0009676,UMLS:C0036572,0
220,UMLS:C0009676,UMLS:C0014394,0
221,UMLS:C0009676,UMLS:C0023380,0
222,UMLS:C0009676,UMLS:C0234518,0
223,UMLS:C0009676,UMLS:C0085639,0
224,UMLS:C0009676,UMLS:C0239110,0
225,UMLS:C0009676,UMLS:C0856054,0
226,UMLS:C0009676,UMLS:C0232766,0
227,UMLS:C0009676,UMLS:C0041657,0
228,UMLS:C0009676,UMLS:C0085631,0
229,UMLS:C0009676,UMLS:C0231530,0
230,UMLS:C0009676,UMLS:C0004093,0
231,UMLS:C0009676,UMLS:C0234450,0
232,UMLS:C0009676,UMLS:C0012833,0
233,UMLS:C0009676,UMLS:C0018681,0
234,UMLS:C0009676,UMLS:C0013362,0
235,UMLS:C0009676,UMLS:C0220870,0
236,UMLS:C0009676,UMLS:C0040822,0
237,UMLS:C0009676,UMLS:C0020625,0
238,UMLS:C0009676,UMLS:C0241526,0
239,UMLS:C0029408,UMLS:C0030193,0
240,UMLS:C0029408,UMLS:C0149696,0
241,UMLS:C0029408,UMLS:C0239832,0
242,UMLS:C0029408,UMLS:C0858924,0
243,UMLS:C0029408,UMLS:C0013144,0
244,UMLS:C0029408,UMLS:C0004093,0
245,UMLS:C0029408,UMLS:C0337672,0
246,UMLS:C0029408,UMLS:C0850149,0
247,UMLS:C0029408,UMLS:C0085602,0
248,UMLS:C0029408,UMLS:C0427008,0
249,UMLS:C0029408,UMLS:C1273573,0
250,UMLS:C0020676,UMLS:C0392680,1
251,UMLS:C0020676,UMLS:C0242453,0
252,UMLS:C0020676,UMLS:C0013144,0
253,UMLS:C0020676,UMLS:C0020625,0
254,UMLS:C0020676,UMLS:C0085639,0
255,UMLS:C0020676,UMLS:C1273573,0
256,UMLS:C0020676,UMLS:C0032617,0
257,UMLS:C0020676,UMLS:C0020649,0
258,UMLS:C0020676,UMLS:C1299586,0
259,UMLS:C0020676,UMLS:C0039070,0
260,UMLS:C0020676,UMLS:C0028084,0
261,UMLS:C0020676,UMLS:C0234518,0
262,UMLS:C0020676,UMLS:C0043094,0
263,UMLS:C0020676,UMLS:C0004093,0
264,UMLS:C0020676,UMLS:C0015672,0
265,UMLS:C0020676,UMLS:C0085631,0
266,UMLS:C0020676,UMLS:C0856054,0
267,UMLS:C0020676,UMLS:C0424230,0
268,UMLS:C0020676,UMLS:C0042963,0
269,UMLS:C0020676,UMLS:C0028643,0
270,UMLS:C0020676,UMLS:C0577559,0
271,UMLS:C0700613,UMLS:C0233481,0
272,UMLS:C0700613,UMLS:C0424000,0
273,UMLS:C0700613,UMLS:C0438696,0
274,UMLS:C0700613,UMLS:C0917801,0
275,UMLS:C0700613,UMLS:C0150041,0
276,UMLS:C0700613,UMLS:C0022107,0
277,UMLS:C0700613,UMLS:C0040822,0
278,UMLS:C0700613,UMLS:C0312422,0
279,UMLS:C0700613,UMLS:C0424109,0
280,UMLS:C0700613,UMLS:C0557075,0
281,UMLS:C0700613,UMLS:C0027769,0
282,UMLS:C0700613,UMLS:C0233763,0
283,UMLS:C0700613,UMLS:C0016579,0
284,UMLS:C0700613,UMLS:C1299586,0
285,UMLS:C0700613,UMLS:C0008031,0
286,UMLS:C0700613,UMLS:C0376405,0
287,UMLS:C0700613,UMLS:C0085631,0
288,UMLS:C0700613,UMLS:C0030252,0
289,UMLS:C0700613,UMLS:C0233762,0
290,UMLS:C0700613,UMLS:C0344315,0
291,UMLS:C0700613,UMLS:C0600142,0
292,UMLS:C0700613,UMLS:C0030193,0
293,UMLS:C0700613,UMLS:C0239110,0
294,UMLS:C0700613,UMLS:C0028084,0
295,UMLS:C0006826,UMLS:C0030193,0
296,UMLS:C0006826,UMLS:C0577559,0
297,UMLS:C0006826,UMLS:C0221198,0
298,UMLS:C0006826,UMLS:C0332601,0
299,UMLS:C0006826,UMLS:C0743482,0
300,UMLS:C0006826,UMLS:C0043096,0
301,UMLS:C0006826,UMLS:C0003962,0
302,UMLS:C0006826,UMLS:C0019825,0
303,UMLS:C0006826,UMLS:C0205400,0
304,UMLS:C0006826,UMLS:C0018965,0
305,UMLS:C0001175,UMLS:C0015967,0
306,UMLS:C0001175,UMLS:C0028081,0
307,UMLS:C0001175,UMLS:C0233308,0
308,UMLS:C0001175,UMLS:C0010200,0
309,UMLS:C0001175,UMLS:C0032739,0
310,UMLS:C0001175,UMLS:C0043096,0
311,UMLS:C0001175,UMLS:C0085593,0
312,UMLS:C0001175,UMLS:C0011991,0
313,UMLS:C0001175,UMLS:C0008033,0
314,UMLS:C0001175,UMLS:C0376405,0
315,UMLS:C0001175,UMLS:C0231835,0
316,UMLS:C0001175,UMLS:C0239134,0
317,UMLS:C0001175,UMLS:C0026827,0
318,UMLS:C0001175,UMLS:C0424000,0
319,UMLS:C0007642,UMLS:C0041834,0
320,UMLS:C0007642,UMLS:C0030193,0
321,UMLS:C0007642,UMLS:C0038999,0
322,UMLS:C0007642,UMLS:C0332575,0
323,UMLS:C0007642,UMLS:C0015967,0
324,UMLS:C0007642,UMLS:C0549483,0
325,UMLS:C0007642,UMLS:C0376405,0
326,UMLS:C0007642,UMLS:C0020580,0
327,UMLS:C0007642,UMLS:C0034880,0
328,UMLS:C0007642,UMLS:C0033774,0
329,UMLS:C0007642,UMLS:C0008031,0
330,UMLS:C0007642,UMLS:C1384489,0
331,UMLS:C0007642,UMLS:C0085593,0
332,UMLS:C0007642,UMLS:C0234233,0
333,UMLS:C0017168,UMLS:C0030193,0
334,UMLS:C0017168,UMLS:C0008031,0
335,UMLS:C0017168,UMLS:C0085624,0
336,UMLS:C0017168,UMLS:C0020625,0
337,UMLS:C0017168,UMLS:C0239233,0
338,UMLS:C0017168,UMLS:C1444773,0
339,UMLS:C0017168,UMLS:C0232292,0
340,UMLS:C0017168,UMLS:C0234215,0
341,UMLS:C0017168,UMLS:C1305739,0
342,UMLS:C0017168,UMLS:C0027497,0
343,UMLS:C0017168,UMLS:C0858924,0
344,UMLS:C0017168,UMLS:C0009806,0
345,UMLS:C0017168,UMLS:C0030252,0
346,UMLS:C0017168,UMLS:C0000737,0
347,UMLS:C0017168,UMLS:C0018834,0
348,UMLS:C0017168,UMLS:C0038990,0
349,UMLS:C0017168,UMLS:C0004093,0
350,UMLS:C0036690,UMLS:C0015967,0
351,UMLS:C0036690,UMLS:C0476273,0
352,UMLS:C0036690,UMLS:C0020649,0
353,UMLS:C0036690,UMLS:C0231835,0
354,UMLS:C0036690,UMLS:C0085593,0
355,UMLS:C0036690,UMLS:C0023380,0
356,UMLS:C0036690,UMLS:C0428977,0
357,UMLS:C0036690,UMLS:C0006157,0
358,UMLS:C0036690,UMLS:C0010520,0
359,UMLS:C0036690,UMLS:C0233308,0
360,UMLS:C0036690,UMLS:C0019080,0
361,UMLS:C0036690,UMLS:C0241526,0
362,UMLS:C0036690,UMLS:C0034642,0
363,UMLS:C0036690,UMLS:C0277797,1
364,UMLS:C0149871,UMLS:C0038999,0
365,UMLS:C0149871,UMLS:C0030193,0
366,UMLS:C0149871,UMLS:C0013491,0
367,UMLS:C0149871,UMLS:C0392680,1
368,UMLS:C0149871,UMLS:C0023222,0
369,UMLS:C0149871,UMLS:C0018800,0
370,UMLS:C0149871,UMLS:C0034642,0
371,UMLS:C0149871,UMLS:C0041834,0
372,UMLS:C0149871,UMLS:C0020649,0
373,UMLS:C0149871,UMLS:C0009024,0
374,UMLS:C0149871,UMLS:C0850149,0
375,UMLS:C0149871,UMLS:C0332575,0
376,UMLS:C0011175,UMLS:C0015967,0
377,UMLS:C0011175,UMLS:C0011991,0
378,UMLS:C0011175,UMLS:C0042963,0
379,UMLS:C0011175,UMLS:C0020649,0
380,UMLS:C0011175,UMLS:C0027497,0
381,UMLS:C0011175,UMLS:C0220870,0
382,UMLS:C0011175,UMLS:C0857256,0
383,UMLS:C0011175,UMLS:C0856054,0
384,UMLS:C0011175,UMLS:C0003123,0
385,UMLS:C0011175,UMLS:C0004093,0
386,UMLS:C0011175,UMLS:C0234215,0
387,UMLS:C0011175,UMLS:C0039070,0
388,UMLS:C0011175,UMLS:C0023380,0
389,UMLS:C0011175,UMLS:C0012833,0
390,UMLS:C0011175,UMLS:C0039070,0
391,UMLS:C0027651,UMLS:C0577559,0
392,UMLS:C0027651,UMLS:C0221198,0
393,UMLS:C0027651,UMLS:C0008031,0
394,UMLS:C0027651,UMLS:C0018965,0
395,UMLS:C0027651,UMLS:C1269955,0
396,UMLS:C0027651,UMLS:C0030193,0
397,UMLS:C0027651,UMLS:C0003126,0
398,UMLS:C0027651,UMLS:C0205400,0
399,UMLS:C0027651,UMLS:C1513183,0
400,UMLS:C0027651,UMLS:C0149696,0
401,UMLS:C0027651,UMLS:C0043096,0
402,UMLS:C0027651,UMLS:C0028081,0
403,UMLS:C0027651,UMLS:C0271202,0
404,UMLS:C0027651,UMLS:C0239233,0
405,UMLS:C0027651,UMLS:C0000737,0
406,UMLS:C0027651,UMLS:C0018681,0
407,UMLS:C0034065,UMLS:C0392680,1
408,UMLS:C0034065,UMLS:C0700292,0
409,UMLS:C0034065,UMLS:C0231835,0
410,UMLS:C0034065,UMLS:C0744727,0
411,UMLS:C0034065,UMLS:C0008031,0
412,UMLS:C0034065,UMLS:C0013404,0
413,UMLS:C0034065,UMLS:C0008033,0
414,UMLS:C0034065,UMLS:C0151315,0
415,UMLS:C0034065,UMLS:C0457096,0
416,UMLS:C0034065,UMLS:C0239134,0
417,UMLS:C0034065,UMLS:C0008767,0
418,UMLS:C0034065,UMLS:C0241526,0
419,UMLS:C0034065,UMLS:C0476273,0
420,UMLS:C0034065,UMLS:C0043144,0
421,UMLS:C0034065,UMLS:C0277797,1
422,UMLS:C0034065,UMLS:C0850149,0
423,UMLS:C0014544,UMLS:C0036572,0
424,UMLS:C0014544,UMLS:C0347938,0
425,UMLS:C0014544,UMLS:C0236018,0
426,UMLS:C0014544,UMLS:C0231530,0
427,UMLS:C0014544,UMLS:C0013144,0
428,UMLS:C0014544,UMLS:C0040822,0
429,UMLS:C0014544,UMLS:C0241526,0
430,UMLS:C0014544,UMLS:C0018991,0
431,UMLS:C0014544,UMLS:C0027066,0
432,UMLS:C0014544,UMLS:C0232517,0
433,UMLS:C0014544,UMLS:C0234450,0
434,UMLS:C0014544,UMLS:C0023380,0
435,UMLS:C0014544,UMLS:C0558195,0
436,UMLS:C0878544,UMLS:C0392680,1
437,UMLS:C0878544,UMLS:C0085619,0
438,UMLS:C0878544,UMLS:C0086439,0
439,UMLS:C0878544,UMLS:C0240100,0
440,UMLS:C0878544,UMLS:C0030252,0
441,UMLS:C0878544,UMLS:C0008031,0
442,UMLS:C0878544,UMLS:C0039070,0
443,UMLS:C0878544,UMLS:C0457096,0
444,UMLS:C0878544,UMLS:C0034642,0
445,UMLS:C0878544,UMLS:C0013404,0
446,UMLS:C0878544,UMLS:C0231807,0
447,UMLS:C0878544,UMLS:C0238705,0
448,UMLS:C0878544,UMLS:C0015672,0
449,UMLS:C0878544,UMLS:C0043094,0
450,UMLS:C0878544,UMLS:C0376405,0
451,UMLS:C0022661,UMLS:C0042963,0
452,UMLS:C0022661,UMLS:C0085619,0
453,UMLS:C0022661,UMLS:C0020461,0
454,UMLS:C0022661,UMLS:C0028961,0
455,UMLS:C0022661,UMLS:C0240100,0
456,UMLS:C0022661,UMLS:C0027497,0
457,UMLS:C0022661,UMLS:C0392680,1
458,UMLS:C0022661,UMLS:C0856054,0
459,UMLS:C0022661,UMLS:C0011991,0
460,UMLS:C0022661,UMLS:C0004093,0
461,UMLS:C0022661,UMLS:C0232292,0
462,UMLS:C0022661,UMLS:C0231218,0
463,UMLS:C0022661,UMLS:C0085593,0
464,UMLS:C0022661,UMLS:C0034642,0
465,UMLS:C0022661,UMLS:C0015967,0
466,UMLS:C0022661,UMLS:C0008033,0
467,UMLS:C0022661,UMLS:C0277797,1
468,UMLS:C0022661,UMLS:C0744492,0
469,UMLS:C0022661,UMLS:C0038999,0
470,UMLS:C0022661,UMLS:C0007398,0
471,UMLS:C0022661,UMLS:C0241526,0
472,UMLS:C0022661,UMLS:C0457096,0
473,UMLS:C0007097,UMLS:C0577559,0
474,UMLS:C0007097,UMLS:C0030193,0
475,UMLS:C0007097,UMLS:C0221198,0
476,UMLS:C0007097,UMLS:C1269955,0
477,UMLS:C0007097,UMLS:C0205400,0
478,UMLS:C0007097,UMLS:C0043096,0
479,UMLS:C0007097,UMLS:C0019825,0
480,UMLS:C0007097,UMLS:C0858924,0
481,UMLS:C0007097,UMLS:C1513183,0
482,UMLS:C0007097,UMLS:C0850149,0
483,UMLS:C0007097,UMLS:C0009806,0
484,UMLS:C0007097,UMLS:C0847488,0
485,UMLS:C0007097,UMLS:C0030554,0
486,UMLS:C0007097,UMLS:C0232995,0
487,UMLS:C0007097,UMLS:C0011991,0
488,UMLS:C0007097,UMLS:C0234233,0
489,UMLS:C0007097,UMLS:C0018834,0
490,UMLS:C0007097,UMLS:C0027497,0
491,UMLS:C0007097,UMLS:C0034079,0
492,UMLS:C0019196,UMLS:C0003962,0
493,UMLS:C0019196,UMLS:C0000731,0
494,UMLS:C0019196,UMLS:C0424000,0
495,UMLS:C0019196,UMLS:C0010200,0
496,UMLS:C0019196,UMLS:C0234238,0
497,UMLS:C0019196,UMLS:C0558143,0
498,UMLS:C0019196,UMLS:C0581912,0
499,UMLS:C0019196,UMLS:C0233762,0
500,UMLS:C0019196,UMLS:C0085593,0
501,UMLS:C0019196,UMLS:C0232766,0
502,UMLS:C0019196,UMLS:C0376405,0
503,UMLS:C0085096,UMLS:C0392680,1
504,UMLS:C0085096,UMLS:C0234253,0
505,UMLS:C0085096,UMLS:C0002962,0
506,UMLS:C0085096,UMLS:C0241526,0
507,UMLS:C0085096,UMLS:C0020461,0
508,UMLS:C0085096,UMLS:C0232201,0
509,UMLS:C0085096,UMLS:C0553668,0
510,UMLS:C0085096,UMLS:C0013404,0
511,UMLS:C0085096,UMLS:C0234233,0
512,UMLS:C0085096,UMLS:C0003123,0
513,UMLS:C0085096,UMLS:C0234450,0
514,UMLS:C0033975,UMLS:C0438696,0
515,UMLS:C0033975,UMLS:C0233762,0
516,UMLS:C0033975,UMLS:C0424000,0
517,UMLS:C0033975,UMLS:C0233763,0
518,UMLS:C0033975,UMLS:C0424230,0
519,UMLS:C0033975,UMLS:C0312422,0
520,UMLS:C0033975,UMLS:C0424068,0
521,UMLS:C0033975,UMLS:C0150041,0
522,UMLS:C0033975,UMLS:C0022107,0
523,UMLS:C0033975,UMLS:C0085631,0
524,UMLS:C0033975,UMLS:C0040822,0
525,UMLS:C0033975,UMLS:C0007398,0
526,UMLS:C0033975,UMLS:C0424109,0
527,UMLS:C0033975,UMLS:C0237154,0
528,UMLS:C0033975,UMLS:C0917801,0
529,UMLS:C0033975,UMLS:C0424092,0
530,UMLS:C0033975,UMLS:C0455769,0
531,UMLS:C0033975,UMLS:C0728899,0
532,UMLS:C0033975,UMLS:C0233481,0
533,UMLS:C0033975,UMLS:C0424295,0
534,UMLS:C0033975,UMLS:C0376405,0
535,UMLS:C0033975,UMLS:C0344315,0
536,UMLS:C0033975,UMLS:C0558261,0
537,UMLS:C0033975,UMLS:C0028084,0
538,UMLS:C0033975,UMLS:C0239110,0
539,UMLS:C0020473,UMLS:C0008031,0
540,UMLS:C0020473,UMLS:C0002962,0
541,UMLS:C0020473,UMLS:C0030252,0
542,UMLS:C0020473,UMLS:C1305739,0
543,UMLS:C0020473,UMLS:C0085635,0
544,UMLS:C0020473,UMLS:C0038990,0
545,UMLS:C0020473,UMLS:C0235710,0
546,UMLS:C0020473,UMLS:C0392680,1
547,UMLS:C0020473,UMLS:C0392701,0
548,UMLS:C0020473,UMLS:C0086439,0
549,UMLS:C0020473,UMLS:C0018991,0
550,UMLS:C0020473,UMLS:C0012833,0
551,UMLS:C0005586,UMLS:C0424000,0
552,UMLS:C0005586,UMLS:C0455769,0
553,UMLS:C0005586,UMLS:C0438696,0
554,UMLS:C0005586,UMLS:C0022107,0
555,UMLS:C0005586,UMLS:C0085631,0
556,UMLS:C0005586,UMLS:C0557075,0
557,UMLS:C0005586,UMLS:C0578859,0
558,UMLS:C0005586,UMLS:C0233762,0
559,UMLS:C0005586,UMLS:C0424068,0
560,UMLS:C0005586,UMLS:C0424109,0
561,UMLS:C0005586,UMLS:C0424295,0
562,UMLS:C0005586,UMLS:C0007398,0
563,UMLS:C0005586,UMLS:C0150041,0
564,UMLS:C0005586,UMLS:C0233481,0
565,UMLS:C0005586,UMLS:C0917801,0
566,UMLS:C0005586,UMLS:C0917799,0
567,UMLS:C0005586,UMLS:C1299586,0
568,UMLS:C0005586,UMLS:C0233763,0
569,UMLS:C0005586,UMLS:C0020458,0
570,UMLS:C0005586,UMLS:C0026961,0
571,UMLS:C0005586,UMLS:C0234133,0
572,UMLS:C0005586,UMLS:C0240233,0
573,UMLS:C0005586,UMLS:C0728899,0
574,UMLS:C0005586,UMLS:C0424230,0
575,UMLS:C0005586,UMLS:C0237154,0
576,UMLS:C0005586,UMLS:C0312422,0
577,UMLS:C0005586,UMLS:C0040822,0
578,UMLS:C0005586,UMLS:C0392674,0
579,UMLS:C0028754,UMLS:C0030193,0
580,UMLS:C0028754,UMLS:C0007398,0
581,UMLS:C0028754,UMLS:C0037384,0
